id,crawl_id,cluster_id,issue,category,priority,severity,affected_urls_count,affected_templates_count,primary_affected_template,scope,evidence_summary,recommended_action,engineering_fix_location,sample_urls
432,crawl_20260923_234236,cluster_template_deep_crawl_depth,template_deep_crawl_depth,internal_linking,P3,medium,126,18,tpl_article_featured-stories_2seg,site_wide,"Observed on 126 URLs across 18 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 5.6% of total occurrences).",Routine hygiene cleanup: review template deep crawl depth on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/bajaj/bajaj-pulsar-n150"", ""https://www.drivio.in/hero/destini-prime""]"
433,crawl_20260923_234236,cluster_page_has_nofollow,page_has_nofollow,internal_linking,P3,low,95,81,tpl_listing_hero_2seg,site_wide,"Observed on 95 URLs across 81 templates. Primary concentration in 'tpl_listing_hero_2seg' (6 pages affected, 6.3% of total occurrences).",Routine hygiene cleanup: review page has nofollow on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/22motors-scooters"", ""https://www.drivio.in/avan-motors-scooters"", ""https://www.drivio.in/avera-scooters-scooters"", ""https://www.drivio.in/bajaj-urbanite-scooters"", ""https://www.drivio.in/battre-electric-scooters-scooters"", ""https://www.drivio.in/big-dog-motorcycles-scooters"", ""https://www.drivio.in/bird-scooters"", ""https://www.drivio.in/bpg-scooters""]"
434,crawl_20260923_234236,cluster_template_long_url,template_long_url,url,P3,medium,91,13,tpl_article_featured-stories_2seg,site_wide,"Observed on 91 URLs across 13 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 7.7% of total occurrences).",Routine hygiene cleanup: review template long url on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared"", ""https://www.drivio.in/reviews/2023-bullet-350-vs-2023-classic-350-specifications-compared""]"
435,crawl_20260923_234236,cluster_template_canonical_mismatch,template_canonical_mismatch,canonical,P3,medium,84,12,tpl_article_featured-stories_2seg,site_wide,"Observed on 84 URLs across 12 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 8.3% of total occurrences).",Routine hygiene cleanup: review template canonical mismatch on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999""]"
436,crawl_20260923_234236,cluster_template_template_template_empty_anchor_text,template_template_template_empty_anchor_text,internal_linking,P3,medium,65,65,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 65 URLs across 65 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (1 pages affected, 1.5% of total occurrences).",Routine hygiene cleanup: review template template template empty anchor text on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/ampere/magnus""]"
437,crawl_20260923_234236,cluster_template_template_template_missing_image_alt,template_template_template_missing_image_alt,images,P3,medium,65,65,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 65 URLs across 65 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (1 pages affected, 1.5% of total occurrences).",Routine hygiene cleanup: review template template template missing image alt on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/ampere/magnus""]"
438,crawl_20260923_234236,cluster_template_template_template_missing_image_dimensions,template_template_template_missing_image_dimensions,images,P3,medium,65,65,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 65 URLs across 65 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (1 pages affected, 1.5% of total occurrences).",Routine hygiene cleanup: review template template template missing image dimensions on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/ampere/magnus""]"
439,crawl_20260923_234236,cluster_template_template_template_orphan_page,template_template_template_orphan_page,internal_linking,P3,high,48,48,tpl_city_indian_2seg,page_opportunity,"Observed on 48 URLs across 48 templates. Primary concentration in 'tpl_city_indian_2seg' (1 pages affected, 2.1% of total occurrences).",Routine hygiene cleanup: review template template template orphan page on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-iot"", ""https://www.drivio.in/benling-india/benling-aura"", ""https://www.drivio.in/bgauss/bgauss-c12i"", ""https://www.drivio.in/cf-moto/650-gt"", ""https://www.drivio.in/cyborg/bob-e""]"
440,crawl_20260923_234236,cluster_template_weakly_linked_product_page,template_weakly_linked_product_page,internal_linking,P3,high,44,8,tpl_model_bikes_3seg,page_opportunity,"Observed on 44 URLs across 8 templates. Primary concentration in 'tpl_model_bikes_3seg' (6 pages affected, 13.6% of total occurrences).",Routine hygiene cleanup: review template weakly linked product page on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/undefined/undefined"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews"", ""https://www.drivio.in/featured-stories/2026-yamaha-xsr155-price-specs-and-latest-updates"", ""https://www.drivio.in/news/2023-royal-enfield-bullet-350-will-come-in-3-variants-launch-on-sept-1"", ""https://www.drivio.in/reviews/bajaj-pulsar-n250-review-price-mileage-specs-and-2026-verdict"", ""https://www.drivio.in/scooters/aprilia/sr-160-bs6""]"
441,crawl_20260923_234236,cluster_template_template_long_meta_description,template_template_long_meta_description,metadata,P3,medium,43,14,tpl_comparison_compare_2seg,page_opportunity,"Observed on 43 URLs across 14 templates. Primary concentration in 'tpl_comparison_compare_2seg' (4 pages affected, 9.3% of total occurrences).",Routine hygiene cleanup: review template template long meta description on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/birla-e-bike/birla-a-1-4"", ""https://www.drivio.in/careers/201"", ""https://www.drivio.in/joy-e-bike/beast"", ""https://www.drivio.in/kabira-mobility/aetos-100"", ""https://www.drivio.in/komaki/xgt-cat-2.0"", ""https://www.drivio.in/merico-electric/merico-eagle-100(4.8)""]"
442,crawl_20260923_234236,cluster_template_template_template_long_title_truncated,template_template_template_long_title_truncated,metadata,P3,medium,42,42,tpl_brand_husqvarna-motorcycles_2seg,page_opportunity,"Observed on 42 URLs across 42 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (1 pages affected, 2.4% of total occurrences).",Routine hygiene cleanup: review template template template long title truncated on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-iot"", ""https://www.drivio.in/benelli/502-c"", ""https://www.drivio.in/benling-india/benling-aura""]"
443,crawl_20260923_234236,cluster_page_has_noindex,page_has_noindex,indexability,P3,medium,32,16,tpl_listing_hero_2seg,page_opportunity,"Observed on 32 URLs across 16 templates. Primary concentration in 'tpl_listing_hero_2seg' (6 pages affected, 18.8% of total occurrences).",Routine hygiene cleanup: review page has noindex on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/compare/royal-enfield-classic-350-vs-jawa-42-bobber"", ""https://www.drivio.in/compare/yamaha-fzs-fi-v3-vs-bajaj-pulsar-ns200"", ""https://www.drivio.in/compare/honda-shine-vs-hero-glamour"", ""https://www.drivio.in/compare/tvs-apache-rtr-160-4v-vs-bajaj-pulsar-150"", ""https://www.drivio.in/ampere/magnus-ex"", ""https://www.drivio.in/aprilia/sxr-160"", ""https://www.drivio.in/aprilia/aprilia-rs-457""]"
444,crawl_20260923_234236,cluster_template_missing_h1,template_missing_h1,headings,P3,high,21,3,tpl_brand_bikes_2seg,page_opportunity,"Observed on 21 URLs across 3 templates. Primary concentration in 'tpl_brand_bikes_2seg' (7 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review template missing h1 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/scooters/hero""]"
445,crawl_20260923_234236,cluster_template_multiple_h1,template_multiple_h1,headings,P3,medium,21,3,tpl_comparison_bikes_4seg,page_opportunity,"Observed on 21 URLs across 3 templates. Primary concentration in 'tpl_comparison_bikes_4seg' (7 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review template multiple h1 on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/bikes/tvs/raider/reviews"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews""]"
446,crawl_20260923_234236,cluster_template_template_exact_duplicate_content,template_template_exact_duplicate_content,duplicates,P3,high,19,15,tpl_listing_ather-energy_2seg,page_opportunity,"Observed on 19 URLs across 15 templates. Primary concentration in 'tpl_listing_ather-energy_2seg' (3 pages affected, 15.8% of total occurrences).",Routine hygiene cleanup: review template template exact duplicate content on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/Harley-Davidson-bikes"", ""https://www.drivio.in/Triumph-bikes"", ""https://www.drivio.in/harley-davidson-bikes"", ""https://www.drivio.in/triumph-bikes"", ""https://www.drivio.in/electric-vehicles/tvs/tvs-x"", ""https://www.drivio.in/"", ""https://www.drivio.in/22motors/jawatest1"", ""https://www.drivio.in/ampere/magnus""]"
447,crawl_20260923_234236,cluster_template_template_deep_crawl_depth,template_template_deep_crawl_depth,internal_linking,P3,medium,18,7,tpl_brand_husqvarna-motorcycles_2seg,page_opportunity,"Observed on 18 URLs across 7 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (4 pages affected, 22.2% of total occurrences).",Routine hygiene cleanup: review template template deep crawl depth on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/jawa/42-bobber"", ""https://www.drivio.in/ktm/2024-duke-250"", ""https://www.drivio.in/suzuki/access-125"", ""https://www.drivio.in/ultraviolette/f77-mach-2"", ""https://www.drivio.in/reviews/bajaj-pulsar-n250-review-price-mileage-specs-and-2026-verdict""]"
448,crawl_20260923_234236,cluster_template_page_has_noindex,template_page_has_noindex,indexability,P3,medium,14,2,tpl_comparison_compare_2seg,template,"Observed on 14 URLs across 2 templates. Primary concentration in 'tpl_comparison_compare_2seg' (7 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review template page has noindex on affected pages.,Template component: 'tpl_comparison_compare_2seg',"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/ather-energy/450-apex""]"
449,crawl_20260923_234236,cluster_template_low_text_to_html_ratio,template_low_text_to_html_ratio,content,P3,medium,14,2,tpl_model_bikes_4seg,template,"Observed on 14 URLs across 2 templates. Primary concentration in 'tpl_model_bikes_4seg' (7 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review template low text to html ratio on affected pages.,Template component: 'tpl_model_bikes_4seg',"[""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/electric-vehicles/flyrides/eric/reviews""]"
450,crawl_20260923_234236,cluster_short_title,short_title,metadata,P3,low,8,8,tpl_category_about-us_1seg,page_opportunity,"Observed on 8 URLs across 8 templates. Primary concentration in 'tpl_category_about-us_1seg' (1 pages affected, 12.5% of total occurrences).",Routine hygiene cleanup: review short title on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/about-us"", ""https://www.drivio.in/application"", ""https://www.drivio.in/banking-partners"", ""https://www.drivio.in/campaign-form"", ""https://www.drivio.in/privacy-policy"", ""https://www.drivio.in/terms-and-conditions"", ""https://www.drivio.in/thunderbolt-ev"", ""https://www.drivio.in/reviews/new-honda-sp-125-review-likeable-and-friendly""]"
