url,brand,model,action_type,priority,issue_summary,evidence,recommended_fix,implementation_details
https://www.drivio.in/electric-vehicles/kinetic-green/zulu,,Kinetic Green ZULU,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/kinetic-green/zulu,,Kinetic Green ZULU,internal_links,P1,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 3.",Add contextual link from https://www.drivio.in/bikes/kinetic-green using anchor 'Kinetic-Green Zulu'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/kinetic-green.
https://www.drivio.in/electric-vehicles/kinetic-green/zulu,,Kinetic Green ZULU,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/kinetic-green/e-luna,,Kinetic Green E-Luna,content_section,P2,"Missing core automotive buyer sections: mileage, engine, torque",Page covers 52.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Mileage section, Add dedicated Engine section, Add dedicated Torque section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/kinetic-green/e-luna,,Kinetic Green E-Luna,internal_links,P2,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 3.",Add contextual link from https://www.drivio.in/bikes/kinetic-green using anchor 'Kinetic-Green E Luna'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/kinetic-green.
https://www.drivio.in/electric-vehicles/kinetic-green/e-luna,,Kinetic Green E-Luna,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/revolt/rv400-brz,Revolt,Revolt RV400 BRZ,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/revolt/rv400-brz,Revolt,Revolt RV400 BRZ,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/triumph/speed-triple-1200,Triumph,Speed Triple 1200,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/triumph/speed-triple-1200,Triumph,Speed Triple 1200,internal_links,P1,Weak internal link equity (4 inbound links),"Inbound links: 4, crawl depth: 4.",Add contextual link from https://www.drivio.in/bikes/triumph using anchor 'Triumph Speed Triple 1200'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/triumph.
https://www.drivio.in/bikes/triumph/speed-triple-1200,Triumph,Speed Triple 1200,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/oben/rorr,,Oben Rorr,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/oben/rorr,,Oben Rorr,internal_links,P1,Weak internal link equity (8 inbound links),"Inbound links: 8, crawl depth: 3.",Add contextual link from https://www.drivio.in/electric-vehicles using anchor 'Rorr'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/electric-vehicles.
https://www.drivio.in/electric-vehicles/oben/rorr,,Oben Rorr,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/hop-electric/leo,,Hop Electric LEO,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/hop-electric/leo,,Hop Electric LEO,internal_links,P1,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 3.",Add contextual link from https://www.drivio.in/electric-vehicles using anchor 'Leo'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/electric-vehicles.
https://www.drivio.in/electric-vehicles/hop-electric/leo,,Hop Electric LEO,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/hop-electric/lyf,,Hop Electric LYF,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/hop-electric/lyf,,Hop Electric LYF,internal_links,P1,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 3.",Add contextual link from https://www.drivio.in/electric-vehicles using anchor 'Lyf'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/electric-vehicles.
https://www.drivio.in/electric-vehicles/hop-electric/lyf,,Hop Electric LYF,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/hero-electric/photon,Hero,Hero Electric Photon,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/hero-electric/photon,Hero,Hero Electric Photon,internal_links,P1,Weak internal link equity (6 inbound links),"Inbound links: 6, crawl depth: 3.",Add contextual link from https://www.drivio.in/electric-vehicles using anchor 'Photon'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/electric-vehicles.
https://www.drivio.in/electric-vehicles/hero-electric/photon,Hero,Hero Electric Photon,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/jitendra-ev/jitendra-jmt-1000-3k,,Jitendra JMT 1000 3K,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/jitendra-ev/jitendra-jmt-1000-3k,,Jitendra JMT 1000 3K,internal_links,P1,Weak internal link equity (6 inbound links),"Inbound links: 6, crawl depth: 3.",Add contextual link from https://www.drivio.in/electric-vehicles using anchor 'Jitendra Jmt 1000 3K'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/electric-vehicles.
